format	1
_private.NumStability.Algorithms.LeastSquares.LSE.NumStability.finAppend_left_right	_private.NumStability.Algorithms.LeastSquares.LSE.0.NumStability.finAppend_left_right	NumStability.finAppend_left_right	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	4	348AE6C4A2794BF7C6B5F9A23E3A66792ACAD1853DFA828B5A4F8A64A0328F43	0	43580F524EE6C176A1E1FDEF96236102522FC2F72DCF8D48120848F8C12BA1AF
_private.NumStability.Algorithms.LeastSquares.LSE.NumStability.matMulVec_orthogonal_mul_transpose	_private.NumStability.Algorithms.LeastSquares.LSE.0.NumStability.matMulVec_orthogonal_mul_transpose	NumStability.matMulVec_orthogonal_mul_transpose	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	5	7F12E98FCAC0C39D643872A8F5780898A26001A7D8D9FACB5E7F8219D2F71770	0	B7F45E01C8F6A0E2468823E01780E7C7CF5E14F67FB6C846681B1400F57ADEF9
_private.NumStability.Algorithms.LeastSquares.LSE.NumStability.matMulVec_orthogonal_transpose_mul	_private.NumStability.Algorithms.LeastSquares.LSE.0.NumStability.matMulVec_orthogonal_transpose_mul	NumStability.matMulVec_orthogonal_transpose_mul	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	3	788781F86C77D3DACF1FB23FF730CB0EED42D7F24A1C10287C1E66476C08AF20	0	DA06DFBF0DAAF132A8AF66558A6D7E90A1E28BAB509D9AAABAD79CD082957B2B
_private.NumStability.Algorithms.LeastSquares.LSE.NumStability.matMulVec_zero	_private.NumStability.Algorithms.LeastSquares.LSE.0.NumStability.matMulVec_zero	NumStability.matMulVec_zero	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	5	FBA50FE02EB510380822561B68BADAFB3E31132CF1B355B27B1600FA6C688275	0	AF8ED214A4A7ADDA05A4390B7CF1EDD68C867108F627BFFD3645251FB7E88B5D
_private.NumStability.Algorithms.LeastSquares.LSE.NumStability.rectMatMulVec_zero	_private.NumStability.Algorithms.LeastSquares.LSE.0.NumStability.rectMatMulVec_zero	NumStability.rectMatMulVec_zero	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	8	D9D022638DFCA96A906C6FF49704FC5C69B30677FF4870C80C15B7F34946C8C2	0	EF43986AFCEFB837B580ADCAE685439E56B21CE9C376733FD95FE3A40048C0B8
_private.NumStability.Algorithms.LeastSquares.LSE.NumStability.theorem20_7_finRectProdUniv_nonempty_of_pos	_private.NumStability.Algorithms.LeastSquares.LSE.0.NumStability.theorem20_7_finRectProdUniv_nonempty_of_pos	NumStability.theorem20_7_finRectProdUniv_nonempty_of_pos	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	2	92E3587ABE71E2F7DCF7633F2A0B820F1B50EA2EFDAF286F88E413359789B083	0	95E5740BE2C201BA42CDB53DC80B19D6E322F7AADF50C5931D63052F88A1B181
_private.NumStability.Algorithms.LeastSquares.LSE.NumStability.vecNorm2Sq_append	_private.NumStability.Algorithms.LeastSquares.LSE.0.NumStability.vecNorm2Sq_append	NumStability.vecNorm2Sq_append	NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	2	27259B19525DFD4B87FBB2D536F31B002EE05819848B020D0AE146E84E83860B	0	FFFFA2D12EF021D0FBE5A4A35DB6666AC2B050FEBFF6AC798338CC729153F253
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.complexMatrixEuclideanLin_ker_eq_bot_of_rank_eq_card	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.complexMatrixEuclideanLin_ker_eq_bot_of_rank_eq_card	NumStability.complexMatrixEuclideanLin_ker_eq_bot_of_rank_eq_card	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	2	E9A15BFAD22D405CF88C74807E0573DB8ACE14EB50CDE2C55CF2C3FEB1126261	0	D60C9B880E89931B18B98DDDCFECA1F29125A2B28E45BFC0C951300F7BE7E2FF
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.complexMatrixRank_eq_card_of_euclideanLin_ker_eq_bot	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.complexMatrixRank_eq_card_of_euclideanLin_ker_eq_bot	NumStability.complexMatrixRank_eq_card_of_euclideanLin_ker_eq_bot	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	2	37E2CDE8894FA97AE596B803DDE8887293563F540A7CE94F8AC1647B6DB3C2F8	0	29FD8C37773CC32BB9BA58FD20CE9EB3371EED3228A4B4F1A92178105A4E203D
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.complexMatrixRank_ne_card_of_euclideanLin_ker_nonzero	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.complexMatrixRank_ne_card_of_euclideanLin_ker_nonzero	NumStability.complexMatrixRank_ne_card_of_euclideanLin_ker_nonzero	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	CD4A6C2E0C19324BE05949E9766BFD8FAE26B37F496D0F7C3A4C769678C47F4E	0	2567F7A54D4230E61A16C3E00F61F35BB797FB9792792DF3619130B0210D78D6
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.frobNormSqRect_add_eq_add_of_inner_eq_zero_lsq	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.frobNormSqRect_add_eq_add_of_inner_eq_zero_lsq	NumStability.frobNormSqRect_add_eq_add_of_inner_eq_zero_lsq	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	6C475C4785C14BDBC98E683007995229706131B579721CCCC25C6228CC8A357D	0	5020658663F95D307CC66A9ED4215D3594F62A3066DFC5E004D51E5F0FF2C8D5
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.frobNormSqRect_rankOne_real	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.frobNormSqRect_rankOne_real	NumStability.frobNormSqRect_rankOne_real	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	3	5068F98C9AAFBAC12782D3C0DFA9DE42085F995A5B3BC4CB7084F0785E24AD0F	0	7FABE40FE1FAEE6B5001BB642E90F53BDE45BDC24D576F275615C71E0AD52EEA
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.linear_term_eq_zero_of_quadratic_nonneg	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.linear_term_eq_zero_of_quadratic_nonneg	NumStability.linear_term_eq_zero_of_quadratic_nonneg	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	AB0C9C4CEADAA23B51686016CDA726D62F4D203107ECFD88E9586CE25A35A5CF	0	E50DF666B980E55CA62C468BF2D691F51668555255CF32F174B3325DD1D4ACC4
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.lsAugmentedInverseAction_Aplus_mul_A	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.lsAugmentedInverseAction_Aplus_mul_A	NumStability.lsAugmentedInverseAction_Aplus_mul_A	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	2	CA95488C4A7D81BE69A3C7BCDD204C753A2696DCE8A8A19200862BB828036A5B	0	F857F656347948FCF26F096F88C51A190C49757F1CD1528FC00017DE6981401D
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.lsAugmentedInverseAction_gram_mul_Aplus	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.lsAugmentedInverseAction_gram_mul_Aplus	NumStability.lsAugmentedInverseAction_gram_mul_Aplus	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	914E05D458E9942769695D8051EDFD3C9C365DD658A2B7E44C9F533708EC886B	0	AB80B69E55495A16C2DFFC5EAC7F1F1C9F1675A4DF05085E22462A978309F308
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.lsComponentwiseDataMajorant_nonneg	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.lsComponentwiseDataMajorant_nonneg	NumStability.lsComponentwiseDataMajorant_nonneg	NumStability.Analysis.Perturbation.LeastSquares.Basic	2	D89106C0C1AA6835011EE4F61D0D8EDE0DABE7F73598B41779EE84C51D067F46	0	BC588DB5259C6BC56E43E5FC361F935480038D5DE03BBEA389A3DBA2FCB7DAF8
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.lsComponentwiseTransposeMajorant_nonneg	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.lsComponentwiseTransposeMajorant_nonneg	NumStability.lsComponentwiseTransposeMajorant_nonneg	NumStability.Analysis.Perturbation.LeastSquares.Basic	2	C2BE779C4DF7AB0EC9C845A37D3ABA9C2D810EA04530DB3C7F16E18164794056	0	4FD87B13875B4F22226564BDCE194E7A43E52B3E76902797B7FCA1BA484F092D
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.lsEq20_6_rhsBottom_abs_le	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.lsEq20_6_rhsBottom_abs_le	NumStability.lsEq20_6_rhsBottom_abs_le	NumStability.Analysis.Perturbation.LeastSquares.Basic	2	FCB6AA35047ECDA763886287E045C591174F23EAACA30B40536899DF15CFB5D3	0	4413D5C0650192576B1B9D9A87DFB7A33BE8130CD00C0BBE4894C4C713D5182D
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.lsEq20_6_rhsTop_abs_le	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.lsEq20_6_rhsTop_abs_le	NumStability.lsEq20_6_rhsTop_abs_le	NumStability.Analysis.Perturbation.LeastSquares.Basic	2	E414E229DB320A53894F67EA89F8FDF5EE7C0BF7B7DC5A258184C99EFCE781DF	0	F18A904B45C9CA2641539DB069A527683717B163E1DF58B96BAD1DC8A0F6EC97
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.lsResidualHigham_column_sum_eq_neg	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.lsResidualHigham_column_sum_eq_neg	NumStability.lsResidualHigham_column_sum_eq_neg	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	5	75EF5555B3651D76808E0D72629EF9C86480D5307E7B1586BB927B3351600839	0	0F605E1C36369EC7E93CD20B623D90E2108D9790669004C52DD38BE0450983F8
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.matMulRectLeft_transpose_action_orthogonal	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.matMulRectLeft_transpose_action_orthogonal	NumStability.matMulRectLeft_transpose_action_orthogonal	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	2	D879AAF21400756E0D690A7C646E41A43797ABAC69A10C5146D6A67AA40B0D6B	0	21A280DE7C0500759D0056C6E9050962B2B56AF8AEC571F0D3C0B8161BE82D3B
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.matMulVec_absMatrix_nonneg	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.matMulVec_absMatrix_nonneg	NumStability.matMulVec_absMatrix_nonneg	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	2	A1D48D9EBAEDFFF07B04769F2DD1EC23E2812FC64212E267077C5F0CFF2E01F9	0	71FE1389C387226124C74148BBF80781F1232D418B0D8BD502B6C72FA38F124B
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.matMulVec_eq_zero_of_inverse	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.matMulVec_eq_zero_of_inverse	NumStability.matMulVec_eq_zero_of_inverse	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	1A0377761D01D76FCA59B17939323789D73CCE5F6C3CC657A435A389BCF00BCB	0	E5EBAE0ED9040AFA27E669C02E739DD20308A98428687AD2630A3A6049437BC9
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.matMulVec_orthogonal_mul_transpose_lsq	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.matMulVec_orthogonal_mul_transpose_lsq	NumStability.matMulVec_orthogonal_mul_transpose_lsq	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	2	29C8E8BBC47305C71861EBF3867717646EFBB9D86A008D4D29B9D04ECEB3A6D1	0	DD1AD5A9A419DF742BCDDC29AD21E95F80E6BFB7BA17517C140B08EEB43C50BB
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.matMulVec_orthogonal_transpose_mul_lsq	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.matMulVec_orthogonal_transpose_mul_lsq	NumStability.matMulVec_orthogonal_transpose_mul_lsq	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	C1181FB24B187AEFE202EF98708D09E783B7EB87FE4D014AB350AF028C51E90C	0	3C941765416B994C6A20395FC316BC06CFE988FB75D4F07D69E1C5E0BE3DF9CA
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.mgsAugmented_matVec_eq	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.mgsAugmented_matVec_eq	NumStability.mgsAugmented_matVec_eq	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	99525D7805353BA2BBED351B5A7015DE7F8C7D3BF58D88C53FED4586D414A97C	0	F47C7D9660FE62AD924D15DF5A798EEBA56563CD63D178C71DFDA1DCE53C39DE
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.mgsAugmented_sum_diff	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.mgsAugmented_sum_diff	NumStability.mgsAugmented_sum_diff	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	F851C45539596FF7CE9AA64278ED017E0741885D6C40366CEA84C2593DCAF617	0	3D58EE1F81D1C91BBD564787BE176E2AA8CB8F3E60032AA4F4FE78FCA3762EF3
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.realVecToEuclidean_ne_zero_of_vecNorm2Sq_ne_zero	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.realVecToEuclidean_ne_zero_of_vecNorm2Sq_ne_zero	NumStability.realVecToEuclidean_ne_zero_of_vecNorm2Sq_ne_zero	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	950E918683D0AF67FD7327E49CC1D0D1922BE898275E140CAD499859A6D17CA9	0	2A86C609DB272E9278F9952A35DBD114A5054642324AEEE3BAB73F60A44A87DC
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.rectLSNormalEquations_residual_sum_eq_diff	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.rectLSNormalEquations_residual_sum_eq_diff	NumStability.rectLSNormalEquations_residual_sum_eq_diff	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	7C04360A96440B5A2936B74EDCD7ED1975F30A160AB1E1E59547B2967A6B54EB	0	CA51402FC54591A85CDDE94FF655764C265AC01C14D580C73D3F71FCD6169286
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.rectMatMulVec_absMatrixRect_nonneg	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.rectMatMulVec_absMatrixRect_nonneg	NumStability.rectMatMulVec_absMatrixRect_nonneg	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	4	70F2CAA591C8EF0C25A03A66D39C3D9F04691A0E4E318631A43B897BE8B99FB5	0	E686F556A53B807740D699033041D9AD1B395604C96B15E41D209851344A9B89
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.rectMatMulVec_add_matrix_lsq	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.rectMatMulVec_add_matrix_lsq	NumStability.rectMatMulVec_add_matrix_lsq	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	F1D6884F10FB7EA4957C2EED7EEC5319D62D31BCBA253E804341DDAEFF44944E	0	126EEE76CF0DE9AEA764B355B3690AA1A00C30AA302624C0BE8A3C49667A22C9
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.sum_smul_finiteBasisVec_mul	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.sum_smul_finiteBasisVec_mul	NumStability.sum_smul_finiteBasisVec_mul	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	0A12557FADDAFF9248342F29C7666B20FBCB06DE50E0D7BDEA7E56D167EFA83F	0	E8E8804F54129E905C1F038D6BA1DE5A3223E7F6C0A9CB473744F4468102F594
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.vecNorm2Sq_add_eq_add_of_inner_eq_zero_lsq	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.vecNorm2Sq_add_eq_add_of_inner_eq_zero_lsq	NumStability.vecNorm2Sq_add_eq_add_of_inner_eq_zero_lsq	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	627BB2266966470907F70F0F94F1E57E68E47286A61B15110EE07FAE56BF94CF	0	5CC15E36017F8AD06CA442D6672E7B6113F183BC716B8B063564E163D4698BA0
_private.NumStability.Algorithms.LeastSquares.LSQRSolve.NumStability.vecNorm2Sq_mgsAugmentedResidualExpansion	_private.NumStability.Algorithms.LeastSquares.LSQRSolve.0.NumStability.vecNorm2Sq_mgsAugmentedResidualExpansion	NumStability.vecNorm2Sq_mgsAugmentedResidualExpansion	NumStability.Algorithms.LinearSystems.LeastSquares.Basic	1	E8144582C07F2D38241F3BB5600F4D533A0C0B31725B804A5E76E5408572BE0F	0	6D5246FA6E67F2B455A01E9EF493089006DC6F9E0C1E9A4259B600DE3118A134
