format	1
range	NumStability.Algorithms.LU.BlockLU	13917	14306	NumStability.Source.Higham.Chapter13.Theorem07.PivotExistence
range	NumStability.Algorithms.LU.BlockLU	14309	14478	NumStability.Source.Higham.Chapter13.Equation18
range	NumStability.Algorithms.LU.BlockLU	14481	14617	NumStability.Source.Higham.Chapter13.Theorem07.OneStep
range	NumStability.Algorithms.LU.BlockLU	14620	14662	NumStability.Source.Higham.Chapter13.Theorem08.OneStep
range	NumStability.Algorithms.LU.BlockLU	14665	14675	NumStability.Source.Higham.Chapter13.Lemma09
range	NumStability.Algorithms.LU.BlockLU	14676	14683	NumStability.Source.Higham.Chapter13.Lemma10.ConditionNumber
range	NumStability.Algorithms.LU.BlockLU	14684	16424	NumStability.Source.Higham.Chapter13.Lemma09
range	NumStability.Algorithms.LU.BlockLU	16425	16479	NumStability.Algorithms.LinearSystems.LU.BlockLU.PositiveDefinite
range	NumStability.Algorithms.LU.BlockLU	16480	17288	NumStability.Source.Higham.Chapter13.Lemma09
range	NumStability.Algorithms.LU.BlockLU	17291	17446	NumStability.Source.Higham.Chapter13.Equation19
range	NumStability.Algorithms.LU.BlockLU	17447	19732	NumStability.Source.Higham.Chapter13.Section03.SchurStageAnalysis
range	NumStability.Algorithms.LU.BlockLU	19733	24192	NumStability.Source.Higham.Chapter13.Equation21
range	NumStability.Algorithms.LU.BlockLU	24194	25371	NumStability.Source.Higham.Chapter13.Problem04.StageHistory
range	NumStability.Algorithms.LU.BlockLU	25373	27379	NumStability.Source.Higham.Chapter13.Problem04.MatrixStages
range	NumStability.Algorithms.LU.BlockLU	27381	27727	NumStability.Source.Higham.Chapter13.Problem04.MatrixStageHistory
range	NumStability.Algorithms.LU.BlockLU	27728	27760	NumStability.Algorithms.LinearSystems.LU.BlockLU.Factorization
range	NumStability.Algorithms.LU.BlockLU	27761	27775	NumStability.Source.Higham.Chapter13.Theorem02.Factorization
range	NumStability.Algorithms.LU.BlockLU	27776	27805	NumStability.Source.Higham.Chapter13.Problem04.MatrixStageHistory
range	NumStability.Algorithms.LU.BlockLU	27806	28174	NumStability.Source.Higham.Chapter13.Problem04.MatrixStageHistory
range	NumStability.Algorithms.LU.BlockLU	28176	31001	NumStability.Source.Higham.Chapter13.Problem04.ActiveStageBounds
range	NumStability.Algorithms.LU.BlockLU	31003	34536	NumStability.Source.Higham.Chapter13.Problem04.InfNormGrowth
range	NumStability.Algorithms.LU.BlockLU	34538	35137	NumStability.Source.Higham.Chapter13.Problem04.LocalNormBounds
range	NumStability.Algorithms.LU.BlockLU	35139	35164	NumStability.Source.Higham.Chapter13.Equation22
range	NumStability.Algorithms.LU.BlockLU	35165	35199	NumStability.Source.Higham.Chapter13.Equation23
range	NumStability.Algorithms.LU.BlockLU	35200	35235	NumStability.Source.Higham.Chapter13.Equation22
range	NumStability.Algorithms.LU.BlockLU	35236	35273	NumStability.Source.Higham.Chapter13.Equation23
range	NumStability.Algorithms.LU.BlockLU	35274	35316	NumStability.Source.Higham.Chapter13.Equation22
range	NumStability.Algorithms.LU.BlockLU	35317	35359	NumStability.Source.Higham.Chapter13.Equation23
range	NumStability.Algorithms.LU.BlockLU	35361	35735	NumStability.Source.Higham.Chapter13.Table01
range	NumStability.Algorithms.LU.BlockLU	35736	35761	NumStability.Source.Higham.Chapter13.Equation24
range	NumStability.Algorithms.LU.BlockLU	35763	35827	NumStability.Source.Higham.Chapter13.Equation25
range	NumStability.Algorithms.LU.BlockLU	35829	35884	NumStability.Source.Higham.Chapter13.Problem01
range	NumStability.Algorithms.LU.BlockLU	35886	36136	NumStability.Source.Higham.Chapter13.Problem02
range	NumStability.Algorithms.LU.BlockLU	36138	36212	NumStability.Source.Higham.Chapter13.Problem03
range	NumStability.Algorithms.LU.BlockLU	36214	36430	NumStability.Source.Higham.Chapter13.Problem05
range	NumStability.Algorithms.LU.BlockLU	36432	36467	NumStability.Source.Higham.Chapter13.Problem07
range	NumStability.Algorithms.LU.BlockLU	36469	36484	NumStability.Source.Higham.Chapter13.Problem08
range	NumStability.Algorithms.LU.BlockLU	36486	36653	NumStability.Source.Higham.Chapter13.Problem04.BlockInverseBounds
range	NumStability.Algorithms.LU.BlockLU	36654	36687	NumStability.Algorithms.LinearSystems.LU.BlockLU.GrowthBounds
range	NumStability.Algorithms.LU.BlockLU	36688	37292	NumStability.Source.Higham.Chapter13.Problem04.BlockInverseBounds
range	NumStability.Algorithms.LU.BlockLU	37293	37486	NumStability.Source.Higham.Chapter13.Lemma10.ConditionNumber
range	NumStability.Algorithms.LU.BlockLU	37487	37772	NumStability.Source.Higham.Chapter13.Problem04.BlockInverseBounds
range	NumStability.Algorithms.LU.BlockLU	37773	37865	NumStability.Algorithms.LinearSystems.LU.BlockLU.GrowthBounds
range	NumStability.Algorithms.LU.BlockLU	37866	38054	NumStability.Source.Higham.Chapter13.Problem04.BlockInverseBounds
range	NumStability.Algorithms.LU.BlockLU	38056	38283	NumStability.Source.Higham.Chapter13.Problem04.LocalGrowth
range	NumStability.Algorithms.LU.BlockLU	38284	38293	NumStability.Algorithms.LinearSystems.LU.BlockLU.Factorization
range	NumStability.Algorithms.LU.BlockLU	38294	40587	NumStability.Source.Higham.Chapter13.Problem04.LocalGrowth
range	NumStability.Algorithms.LU.BlockLU	40588	40718	NumStability.Algorithms.LinearSystems.LU.BlockLU.GrowthBounds
range	NumStability.Algorithms.LU.BlockLU	40719	40748	NumStability.Source.Higham.Chapter13.Problem04.LocalGrowth
range	NumStability.Algorithms.LU.BlockLU	40749	40781	NumStability.Algorithms.LinearSystems.LU.BlockLU.GrowthBounds
range	NumStability.Algorithms.LU.BlockLU	40782	41190	NumStability.Source.Higham.Chapter13.Problem04.LocalGrowth
range	NumStability.Algorithms.LU.BlockLU	41192	45009	NumStability.Source.Higham.Chapter13.Problem04.ProductBounds
range	NumStability.Algorithms.LU.BlockLU	45011	47167	NumStability.Source.Higham.Chapter13.Problem04.FactorizationProducts.LowerBlockBudgets
range	NumStability.Algorithms.LU.BlockLU	47169	47904	NumStability.Source.Higham.Chapter13.Problem04.FactorizationProducts.LocalComparisons
range	NumStability.Algorithms.LU.BlockLU	47906	51222	NumStability.Source.Higham.Chapter13.Problem04.FactorizationProducts.InverseBounds
range	NumStability.Algorithms.LU.BlockLU	51224	54224	NumStability.Source.Higham.Chapter13.Problem04.FactorizationProducts.ComparisonUpdates
range	NumStability.Algorithms.LU.BlockLU	54226	55086	NumStability.Source.Higham.Chapter13.Problem04.FactorizationProducts.DeterminantBounds
range	NumStability.Algorithms.LU.BlockLU	55088	57383	NumStability.Source.Higham.Chapter13.Problem04.ActiveStageProducts
range	NumStability.Algorithms.LU.BlockLU	57385	57399	NumStability.Algorithms.LinearSystems.LU.BlockLU.GrowthBounds
range	NumStability.Algorithms.LU.BlockLU	57400	57778	NumStability.Source.Higham.Chapter13.Problem04.HistoryEnvelope
range	NumStability.Algorithms.LU.BlockLU	57780	59263	NumStability.Source.Higham.Chapter13.Problem04.RecursiveBudgetChains
range	NumStability.Algorithms.LU.BlockLU	59264	59320	NumStability.Algorithms.LinearSystems.LU.BlockLU.SchurComplement
range	NumStability.Algorithms.LU.BlockLU	59321	60349	NumStability.Source.Higham.Chapter13.Problem04.RecursiveBudgetChains
range	NumStability.Algorithms.LU.BlockLU	60351	60869	NumStability.Source.Higham.Chapter13.Problem04.InverseRatioChain
range	NumStability.Algorithms.LU.BlockLU	60871	61900	NumStability.Source.Higham.Chapter13.Problem04.LowerComparisonChain
range	NumStability.Algorithms.LU.BlockLU	61902	65383	NumStability.Source.Higham.Chapter13.Problem04.GlobalTableauChain
range	NumStability.Algorithms.LU.BlockLU	65385	67843	NumStability.Source.Higham.Chapter13.Problem04.ActiveTailProducts
range	NumStability.Algorithms.LU.BlockLU	67845	69860	NumStability.Source.Higham.Chapter13.Problem04.GlobalTableauGrowth
range	NumStability.Algorithms.LU.BlockLU	69862	71056	NumStability.Source.Higham.Chapter13.Problem04.GlobalTableauProducts.ActiveSuffix
range	NumStability.Algorithms.LU.BlockLU	71058	74568	NumStability.Source.Higham.Chapter13.Problem04.GlobalTableauProducts.DiagonalUpdate
range	NumStability.Algorithms.LU.BlockLU	74570	75079	NumStability.Source.Higham.Chapter13.Problem04.GlobalTableauProducts.TailChain
range	NumStability.Algorithms.LU.BlockLU	75081	76544	NumStability.Source.Higham.Chapter13.Problem04.ComparisonChains
range	NumStability.Algorithms.LU.BlockLU	76546	78271	NumStability.Source.Higham.Chapter13.Problem04.DeterminantChainProducts
range	NumStability.Algorithms.LU.BlockLU	78273	81098	NumStability.Source.Higham.Chapter13.Problem04.OneStepProducts
range	NumStability.Algorithms.LU.BlockLU	81100	81372	NumStability.Source.Higham.Chapter13.Problem04.FactorizationExistence
range	NumStability.Algorithms.LU.BlockLU	81373	81439	NumStability.Algorithms.LinearSystems.LU.BlockLU.Factorization
range	NumStability.Algorithms.LU.BlockLU	81440	82010	NumStability.Source.Higham.Chapter13.Problem04.FactorizationExistence
range	NumStability.Algorithms.LU.BlockLU	82013	82068	NumStability.Source.Higham.Chapter13.Problem09
range	NumStability.Algorithms.LU.BlockLU	82072	82081	NumStability.Algorithms.LinearSystems.LU.BlockLU.FactorizationError
