format	1
destination	NumStability.Algorithms.LinearSystems.QR.GivensMatrixStep	reusable	1
destination	NumStability.Algorithms.LinearSystems.QR.GivensQR	reusable	5
destination	NumStability.Algorithms.LinearSystems.QR.GivensSpec	reusable	0
destination	NumStability.Algorithms.LinearSystems.QR.GramSchmidt	reusable	5
destination	NumStability.Algorithms.LinearSystems.QR.GramSchmidtPolar	reusable	6
destination	NumStability.Algorithms.LinearSystems.QR.HouseholderApply	reusable	1
destination	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	reusable	2
destination	NumStability.Algorithms.LinearSystems.QR.HouseholderConstruction2	reusable	2
destination	NumStability.Algorithms.LinearSystems.QR.HouseholderMatrixStep	reusable	3
destination	NumStability.Algorithms.LinearSystems.QR.HouseholderOneStep	reusable	2
destination	NumStability.Algorithms.LinearSystems.QR.HouseholderQApply	reusable	5
destination	NumStability.Algorithms.LinearSystems.QR.HouseholderQR	reusable	4
destination	NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	reusable	4
destination	NumStability.Algorithms.LinearSystems.QR.HouseholderReflector	reusable	1
destination	NumStability.Algorithms.LinearSystems.QR.HouseholderSpec	reusable	0
destination	NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	reusable	1
destination	NumStability.Algorithms.LinearSystems.QR.QRSolve	reusable	5
destination	NumStability.Source.Higham.Chapter19.Algorithm11.CGSRounded	source	6
destination	NumStability.Source.Higham.Chapter19.Algorithm12.MGSClosure	source	8
destination	NumStability.Source.Higham.Chapter19.Algorithm12.MGSNonbreakdown	source	10
destination	NumStability.Source.Higham.Chapter19.Algorithm12.MGSPaddedClosure	source	8
destination	NumStability.Source.Higham.Chapter19.Algorithm12.MGSRepair	source	8
destination	NumStability.Source.Higham.Chapter19.Algorithm12.MGSRounded	source	7
destination	NumStability.Source.Higham.Chapter19.Algorithm12.MGSSourceRate	source	9
destination	NumStability.Source.Higham.Chapter19.Core	source	7
destination	NumStability.Source.Higham.Chapter19.FormedQ	source	5
destination	NumStability.Source.Higham.Chapter19.Labels	source	6
destination	NumStability.Source.Higham.Chapter19.Lemma01.Construction2	source	3
destination	NumStability.Source.Higham.Chapter19.Lemma03.ActualSequence	source	5
destination	NumStability.Source.Higham.Chapter19.Lemma07.Gamma4	source	1
destination	NumStability.Source.Higham.Chapter19.Lemma09.DisjointSweep	source	6
destination	NumStability.Source.Higham.Chapter19.PolarNearest	source	7
destination	NumStability.Source.Higham.Chapter19.Problem06.ActualStep	source	4
destination	NumStability.Source.Higham.Chapter19.Problem09	source	0
destination	NumStability.Source.Higham.Chapter19.Problem10	source	8
destination	NumStability.Source.Higham.Chapter19.Sensitivity	source	6
destination	NumStability.Source.Higham.Chapter19.Sensitivity.Closure	source	7
destination	NumStability.Source.Higham.Chapter19.StoredLoop	source	5
destination	NumStability.Source.Higham.Chapter19.StoredLoop.AllPivots	source	5
destination	NumStability.Source.Higham.Chapter19.StoredLoop.StrongModel	source	6
destination	NumStability.Source.Higham.Chapter19.SunBischof	source	0
destination	NumStability.Source.Higham.Chapter19.Theorem05.Nonbreakdown	source	8
destination	NumStability.Source.Higham.Chapter19.Theorem05.SourceClosure	source	7
destination	NumStability.Source.Higham.Chapter19.Theorem06.ActualSource	source	9
destination	NumStability.Source.Higham.Chapter19.Theorem06.ColumnPivot	source	11
destination	NumStability.Source.Higham.Chapter19.Theorem06.ColumnPivotFull	source	14
destination	NumStability.Source.Higham.Chapter19.Theorem06.CoxHigham	source	10
destination	NumStability.Source.Higham.Chapter19.Theorem06.CoxHighamAssembly	source	13
destination	NumStability.Source.Higham.Chapter19.Theorem06.CoxHighamConcrete	source	11
destination	NumStability.Source.Higham.Chapter19.Theorem06.CoxHighamFull	source	12
destination	NumStability.Source.Higham.Chapter19.Theorem06.Elementwise	source	9
destination	NumStability.Source.Higham.Chapter19.Theorem06.ElementwiseEntry	source	9
destination	NumStability.Source.Higham.Chapter19.Theorem06.ElementwisePackaged	source	9
destination	NumStability.Source.Higham.Chapter19.Theorem06.Final	source	15
destination	NumStability.Source.Higham.Chapter19.Theorem06.Pivoted	source	8
destination	NumStability.Source.Higham.Chapter19.Theorem06.RowSpecific	source	9
destination	NumStability.Source.Higham.Chapter19.Theorem06.StrongModel	source	16
destination	NumStability.Source.Higham.Chapter19.Theorem10.ActualMatrix	source	8
destination	NumStability.Source.Higham.Chapter19.TurnbullAitken	source	1
destination	NumStability.Source.Higham.Chapter19.WYApplicationClosure	source	7
edge	body	NumStability.Source.Higham.Chapter19.Core	NumStability.Algorithms.LinearSystems.QR.GivensQR	14
edge	body	NumStability.Source.Higham.Chapter19.Core	NumStability.Algorithms.LinearSystems.QR.GivensSpec	10
edge	body	NumStability.Source.Higham.Chapter19.Core	NumStability.Algorithms.LinearSystems.QR.GramSchmidt	330
edge	body	NumStability.Source.Higham.Chapter19.Core	NumStability.Algorithms.LinearSystems.QR.GramSchmidtPolar	40
edge	body	NumStability.Source.Higham.Chapter19.Core	NumStability.Algorithms.LinearSystems.QR.HouseholderApply	2
edge	body	NumStability.Source.Higham.Chapter19.Core	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	383
edge	body	NumStability.Source.Higham.Chapter19.Core	NumStability.Algorithms.LinearSystems.QR.HouseholderMatrixStep	11
edge	body	NumStability.Source.Higham.Chapter19.Core	NumStability.Algorithms.LinearSystems.QR.HouseholderQR	1083
edge	body	NumStability.Source.Higham.Chapter19.Core	NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	488
edge	body	NumStability.Source.Higham.Chapter19.Core	NumStability.Algorithms.LinearSystems.QR.HouseholderReflector	362
edge	body	NumStability.Source.Higham.Chapter19.Core	NumStability.Algorithms.LinearSystems.QR.HouseholderSpec	49
edge	body	NumStability.Source.Higham.Chapter19.Core	NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	649
edge	body	NumStability.Source.Higham.Chapter19.FormedQ	NumStability.Algorithms.LinearSystems.QR.HouseholderMatrixStep	2
edge	body	NumStability.Source.Higham.Chapter19.FormedQ	NumStability.Algorithms.LinearSystems.QR.HouseholderQR	12
edge	body	NumStability.Source.Higham.Chapter19.FormedQ	NumStability.Algorithms.LinearSystems.QR.HouseholderReflector	2
edge	body	NumStability.Source.Higham.Chapter19.Labels	NumStability.Algorithms.LinearSystems.QR.GivensSpec	16
edge	body	NumStability.Source.Higham.Chapter19.Labels	NumStability.Algorithms.LinearSystems.QR.HouseholderApply	1
edge	body	NumStability.Source.Higham.Chapter19.Labels	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	3
edge	body	NumStability.Source.Higham.Chapter19.Labels	NumStability.Algorithms.LinearSystems.QR.HouseholderMatrixStep	1
edge	body	NumStability.Source.Higham.Chapter19.Labels	NumStability.Algorithms.LinearSystems.QR.HouseholderOneStep	1
edge	body	NumStability.Source.Higham.Chapter19.Labels	NumStability.Algorithms.LinearSystems.QR.HouseholderQR	3
edge	body	NumStability.Source.Higham.Chapter19.Labels	NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	1
edge	body	NumStability.Source.Higham.Chapter19.Labels	NumStability.Algorithms.LinearSystems.QR.HouseholderReflector	5
edge	body	NumStability.Source.Higham.Chapter19.Labels	NumStability.Algorithms.LinearSystems.QR.HouseholderSpec	6
edge	body	NumStability.Source.Higham.Chapter19.Labels	NumStability.Algorithms.LinearSystems.QR.QRSolve	1
edge	body	NumStability.Source.Higham.Chapter19.Lemma01.Construction2	NumStability.Algorithms.LinearSystems.QR.HouseholderConstruction2	2
edge	body	NumStability.Source.Higham.Chapter19.Lemma03.ActualSequence	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	9
edge	body	NumStability.Source.Higham.Chapter19.Lemma03.ActualSequence	NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	8
edge	body	NumStability.Source.Higham.Chapter19.Lemma03.ActualSequence	NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	6
edge	body	NumStability.Source.Higham.Chapter19.Lemma07.Gamma4	NumStability.Algorithms.LinearSystems.QR.GivensSpec	14
edge	body	NumStability.Source.Higham.Chapter19.Lemma09.DisjointSweep	NumStability.Algorithms.LinearSystems.QR.GivensQR	8
edge	body	NumStability.Source.Higham.Chapter19.Lemma09.DisjointSweep	NumStability.Algorithms.LinearSystems.QR.GivensSpec	83
edge	body	NumStability.Source.Higham.Chapter19.Lemma09.DisjointSweep	NumStability.Algorithms.LinearSystems.QR.HouseholderQR	9
edge	body	NumStability.Source.Higham.Chapter19.Lemma09.DisjointSweep	NumStability.Source.Higham.Chapter19.Lemma07.Gamma4	1
edge	body	NumStability.Source.Higham.Chapter19.PolarNearest	NumStability.Algorithms.LinearSystems.QR.GramSchmidt	17
edge	body	NumStability.Source.Higham.Chapter19.PolarNearest	NumStability.Algorithms.LinearSystems.QR.GramSchmidtPolar	5
edge	body	NumStability.Source.Higham.Chapter19.PolarNearest	NumStability.Source.Higham.Chapter19.Sensitivity	1
edge	body	NumStability.Source.Higham.Chapter19.Problem06.ActualStep	NumStability.Algorithms.LinearSystems.QR.HouseholderApply	2
edge	body	NumStability.Source.Higham.Chapter19.Problem06.ActualStep	NumStability.Algorithms.LinearSystems.QR.HouseholderMatrixStep	2
edge	body	NumStability.Source.Higham.Chapter19.Problem06.ActualStep	NumStability.Algorithms.LinearSystems.QR.HouseholderReflector	7
edge	body	NumStability.Source.Higham.Chapter19.Problem06.ActualStep	NumStability.Algorithms.LinearSystems.QR.HouseholderSpec	5
edge	body	NumStability.Source.Higham.Chapter19.Problem10	NumStability.Algorithms.LinearSystems.QR.GramSchmidt	5
edge	body	NumStability.Source.Higham.Chapter19.Problem10	NumStability.Source.Higham.Chapter19.Algorithm11.CGSRounded	62
edge	body	NumStability.Source.Higham.Chapter19.Problem10	NumStability.Source.Higham.Chapter19.Algorithm12.MGSRounded	31
edge	body	NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.Algorithms.LinearSystems.QR.GramSchmidt	17
edge	body	NumStability.Source.Higham.Chapter19.Sensitivity	NumStability.Algorithms.LinearSystems.QR.HouseholderQR	6
edge	body	NumStability.Source.Higham.Chapter19.Sensitivity.Closure	NumStability.Algorithms.LinearSystems.QR.GramSchmidt	5
edge	body	NumStability.Source.Higham.Chapter19.Sensitivity.Closure	NumStability.Algorithms.LinearSystems.QR.HouseholderQR	4
edge	body	NumStability.Source.Higham.Chapter19.Sensitivity.Closure	NumStability.Source.Higham.Chapter19.Sensitivity	32
edge	body	NumStability.Source.Higham.Chapter19.StoredLoop	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	5
edge	body	NumStability.Source.Higham.Chapter19.StoredLoop	NumStability.Algorithms.LinearSystems.QR.HouseholderMatrixStep	6
edge	body	NumStability.Source.Higham.Chapter19.StoredLoop	NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	2
edge	body	NumStability.Source.Higham.Chapter19.StoredLoop.AllPivots	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	23
edge	body	NumStability.Source.Higham.Chapter19.StoredLoop.AllPivots	NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	5
edge	body	NumStability.Source.Higham.Chapter19.StoredLoop.AllPivots	NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	13
edge	body	NumStability.Source.Higham.Chapter19.StoredLoop.StrongModel	NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	6
edge	body	NumStability.Source.Higham.Chapter19.StoredLoop.StrongModel	NumStability.Algorithms.LinearSystems.QR.HouseholderMatrixStep	1
edge	body	NumStability.Source.Higham.Chapter19.StoredLoop.StrongModel	NumStability.Algorithms.LinearSystems.QR.HouseholderSpec	2
edge	body	NumStability.Source.Higham.Chapter19.StoredLoop.StrongModel	NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	12
edge	body	NumStability.Source.Higham.Chapter19.StoredLoop.StrongModel	NumStability.Source.Higham.Chapter19.StoredLoop	3
edge	body	NumStability.Source.Higham.Chapter19.Theorem05.Nonbreakdown	NumStability.Algorithms.LinearSystems.QR.HouseholderQR	16
edge	body	NumStability.Source.Higham.Chapter19.Theorem05.Nonbreakdown	NumStability.Source.Higham.Chapter19.Theorem05.SourceClosure	4
edge	body	NumStability.Source.Higham.Chapter19.Theorem05.SourceClosure	NumStability.Algorithms.LinearSystems.QR.GramSchmidt	1
edge	body	NumStability.Source.Higham.Chapter19.Theorem05.SourceClosure	NumStability.Algorithms.LinearSystems.QR.GramSchmidtPolar	1
edge	body	NumStability.Source.Higham.Chapter19.Theorem05.SourceClosure	NumStability.Algorithms.LinearSystems.QR.HouseholderApply	1
edge	body	NumStability.Source.Higham.Chapter19.Theorem05.SourceClosure	NumStability.Algorithms.LinearSystems.QR.HouseholderMatrixStep	1
edge	body	NumStability.Source.Higham.Chapter19.Theorem05.SourceClosure	NumStability.Algorithms.LinearSystems.QR.HouseholderQR	99
edge	body	NumStability.Source.Higham.Chapter19.Theorem05.SourceClosure	NumStability.Algorithms.LinearSystems.QR.HouseholderReflector	3
edge	body	NumStability.Source.Higham.Chapter19.Theorem05.SourceClosure	NumStability.Algorithms.LinearSystems.QR.HouseholderSpec	9
edge	body	NumStability.Source.Higham.Chapter19.Theorem05.SourceClosure	NumStability.Algorithms.LinearSystems.QR.QRSolve	31
edge	body	NumStability.Source.Higham.Chapter19.Theorem05.SourceClosure	NumStability.Source.Higham.Chapter19.Labels	2
edge	body	NumStability.Source.Higham.Chapter19.Theorem06.ColumnPivot	NumStability.Algorithms.LinearSystems.QR.HouseholderMatrixStep	2
edge	body	NumStability.Source.Higham.Chapter19.Theorem06.ColumnPivot	NumStability.Algorithms.LinearSystems.QR.HouseholderQR	21
edge	body	NumStability.Source.Higham.Chapter19.Theorem06.ColumnPivot	NumStability.Algorithms.LinearSystems.QR.HouseholderReflector	4
edge	body	NumStability.Source.Higham.Chapter19.Theorem06.ColumnPivot	NumStability.Algorithms.LinearSystems.QR.HouseholderSpec	2
edge	body	NumStability.Source.Higham.Chapter19.Theorem06.ColumnPivot	NumStability.Source.Higham.Chapter19.Theorem06.CoxHigham	1
edge	body	NumStability.Source.Higham.Chapter19.Theorem06.ColumnPivot	NumStability.Source.Higham.Chapter19.Theorem06.Pivoted	8
